num;NAME;Gl;Gb;RAJD;DECJD;P0;DM;S1400;R_LUM14;
num;;(deg);(deg);(deg);(deg);(s);(cm^-3pc);(mJy);(mJykpc^2);
1627;J1807+04;31.560;11.650;271.854167;4.083333;0.798900;53.00;*;*;
1628;J1807+0756;35.149;13.276;271.963479;7.945386;0.464300;89.29;*;*;
1629;B1804-08;20.061;5.587;271.908448;-8.795353;0.163727;112.38;18.20;4.09e+01;
1630;J1807-2459A;5.837;-2.203;271.834815;-24.998028;0.003059;134.00;1.10;8.56e+00;
1631;J1807-2459B;5.836;-2.206;271.836963;-25.000532;0.004186;137.15;*;*;
1632;J1807-2557;4.987;-2.646;271.806917;-25.955556;2.764195;385.00;*;*;
1633;B1804-27;3.843;-3.257;271.785396;-27.250823;0.827776;312.98;0.91;2.15e+02;
1634;J1808+00;28.480;9.844;272.079167;0.566667;0.425115;141.00;*;*;
1635;J1808-0813;20.634;5.750;272.039302;-8.217166;0.876044;151.27;1.60;2.52e+01;
1636;J1808-1020;18.828;4.600;272.190142;-10.346750;0.596993;225.30;0.23;1.50e+01;
1637;J1808-1517;14.472;2.239;272.162875;-15.294444;0.544549;205.00;0.35;6.50e+00;
1638;J1808-1726;12.599;1.188;272.176250;-17.440833;0.241035;536.00;0.39;7.82e+01;
1639;B1805-20;9.446;-0.400;272.026652;-20.968757;0.918410;606.80;2.60;5.45e+01;
1640;J1808-2701;4.160;-3.357;272.055125;-27.022500;2.457882;95.00;0.15;1.10e+00;
1641;J1808-3249;359.035;-6.115;272.018667;-32.826111;0.364912;147.37;1.70;6.70e+01;
1642;J1809-0119;26.962;8.627;272.464000;-1.324722;0.744976;140.00;*;*;
1643;J1809-0743;21.247;5.675;272.399667;-7.717056;0.313886;240.70;0.30;5.88e+01;
1644;J1809-1429;15.306;2.393;272.439625;-14.490278;0.895285;411.30;0.60;1.76e+02;
1645;J1809+17;43.842;16.864;272.275000;17.066667;2.066700;47.32;*;*;
1646;J1809-1850;11.473;0.316;272.405042;-18.848611;1.124481;598.00;0.20;4.36e+00;
1647;J1809-1917;11.094;0.080;272.429779;-19.293917;0.082747;197.10;2.80;2.99e+01;
1648;J1809-2004;10.363;-0.202;272.316125;-20.070000;0.434811;867.10;0.90;2.46e+01;
1649;B1806-21;9.415;-0.720;272.309706;-21.150799;0.702414;381.91;0.84;1.43e+01;
1650;J1809-2332;7.390;-1.995;272.459375;-23.539633;0.146789;*;*;*;
1651;J1809-3547;356.541;-7.766;272.362417;-35.788333;0.860388;193.84;*;*;
1652;J1810+07;34.645;12.248;272.675000;7.050000;0.307700;79.41;*;*;
1653;J1810-1441;15.272;2.035;272.746508;-14.692667;0.217214;304.90;0.21;9.60e+00;
1654;J1810+1744;44.642;16.806;272.655333;17.743717;0.001660;39.70;*;*;
1655;J1810-1820;12.064;0.289;272.731333;-18.344167;0.153716;452.20;0.70;1.26e+01;
1656;J1810-2005;10.545;-0.563;272.745800;-20.085631;0.032822;241.00;1.33;1.64e+01;
1657;B1806-53;340.291;-15.901;272.685125;-53.635472;0.261049;45.00;*;*;
1658;J1811-0154;26.613;8.029;272.832833;-1.908583;0.924945;148.10;0.70;8.64e+01;
1659;J1811+0702;34.709;12.102;272.835083;7.041583;0.461713;57.80;*;*;
1660;J1811-1049;18.712;3.830;272.821125;-10.817500;2.623859;253.30;0.30;2.26e+01;
1661;J1811-1717;13.041;0.686;272.860542;-17.296389;0.391385;545.50;0.20;5.37e+00;
1662;J1811-1736;12.821;0.435;272.979308;-17.610472;0.104182;476.00;1.30;2.55e+01;
1663;J1811-1835;11.909;0.049;272.873833;-18.595556;0.557464;761.00;0.42;1.02e+01;
1664;J1811-1925;11.181;-0.348;272.871667;-19.424444;0.064667;*;*;*;
1665;J1811-2405;7.073;-2.559;272.832721;-24.088435;0.002661;60.60;0.37;1.24e+00;
1666;J1811-2439;6.632;-2.954;272.981375;-24.664722;0.415813;172.00;0.26;4.04e+00;
1667;J1811-4930;344.222;-14.267;272.863292;-49.505778;1.432704;44.00;0.40;8.41e-01;
1668;B1810+02;30.709;9.692;273.221616;2.449201;0.793903;104.14;0.30;1.56e+01;
1669;B1809-173;13.109;0.538;273.030036;-17.308187;1.205374;255.10;1.10;1.49e+01;
1670;B1809-176;12.904;0.387;273.066080;-17.560520;0.538341;518.00;4.80;9.81e+01;
1671;J1812-1910;11.522;-0.456;273.145375;-19.177500;0.430991;892.00;0.28;9.81e+00;
1672;J1812-2102;9.859;-1.303;273.087208;-21.043333;1.223352;547.20;1.40;2.92e+02;
1673;J1812-2526;6.013;-3.448;273.134583;-25.443889;0.315835;361.40;0.18;8.90e+01;
1674;J1812-2748;3.949;-4.598;273.169083;-27.800833;0.236983;104.00;*;*;
1675;J1812-3039;1.431;-5.962;273.187092;-30.655833;0.587477;138.90;*;*;
1676;J1813-1246;17.244;2.445;273.349042;-12.766444;0.048072;*;*;*;
1677;J1813-1749;12.816;-0.020;273.396525;-17.832633;0.044699;*;*;*;
1678;J1813+1822;45.544;16.401;273.411500;18.370833;0.336425;60.80;*;*;
1679;J1813-2113;9.853;-1.656;273.416125;-21.216778;0.426466;462.30;0.60;1.34e+02;
1680;J1813-2242;8.529;-2.329;273.371500;-22.701667;0.328514;333.00;0.21;3.27e+01;
1681;J1813-2621;5.322;-4.112;273.419132;-26.365849;0.004430;112.52;0.65;5.89e+00;
1682;B1811+40;67.408;24.033;273.305338;40.227509;0.931089;41.56;1.10;2.66e+01;
1683;J1814-0521;23.905;5.730;273.608875;-5.360278;1.014219;130.00;*;*;
1684;J1814-0618;23.101;5.233;273.671917;-6.300472;1.377868;168.00;0.58;2.08e+01;
1685;J1814+1130;39.205;13.306;273.678092;11.512208;0.751261;65.00;*;*;
1686;J1814-1649;13.820;0.245;273.655625;-16.824444;0.957464;782.00;1.30;3.52e+01;
1687;J1814+22;49.493;17.779;273.650000;22.383333;0.253700;62.31;*;*;
1688;J1815-1738;13.179;-0.272;273.811133;-17.634167;0.198436;724.60;0.40;9.56e+00;
1689;J1815-1910;11.810;-0.963;273.762833;-19.166778;1.249924;547.80;0.32;1.21e+01;
1690;J1815+5546;84.316;27.133;273.773920;55.773142;0.426844;59.00;*;*;
1691;J1816-0755;21.867;4.092;274.102262;-7.922917;0.217643;116.80;0.17;1.67e+00;
1692;J1816-1446;15.836;0.828;274.121625;-14.775000;0.594500;629.00;0.23;2.35e+01;
1693;B1813-17;13.433;-0.424;274.077759;-17.484085;0.782313;525.50;1.30;2.57e+01;
1694;B1813-26;5.219;-4.906;274.147510;-26.831526;0.592885;128.12;2.50;3.22e+01;
1695;J1816+4510;72.830;24.735;274.149726;45.176073;0.003193;38.89;*;*;
1696;J1816-5643;337.673;-17.898;274.151933;-56.728361;0.217923;52.40;*;*;
1697;J1817-0743;22.211;3.876;274.457458;-7.721917;0.438095;14.80;0.25;1.00e-02;
1698;J1817-1511;15.595;0.391;274.400833;-15.194167;0.224604;970.00;0.43;2.32e+01;
1699;J1817-1742;13.337;-0.703;274.287642;-17.700306;0.149744;*;*;*;
1700;J1817-1938;11.623;-1.617;274.278417;-19.643333;2.046838;519.60;0.10;2.89e+01;
1701;B1814-23;8.489;-3.270;274.250000;-23.183333;0.625470;240.00;*;*;
1702;B1813-36;356.801;-9.374;274.274404;-36.301278;0.387019;94.30;3.20;6.20e+01;
1703;J1817-3837;354.678;-10.406;274.251125;-38.633250;0.384487;102.85;3.10;1.15e+02;
1704;J1818-0151;27.482;6.479;274.607375;-1.865000;0.837535;209.00;0.09;3.30e+01;
1705;J1818-1116;19.144;2.068;274.610208;-11.274722;0.544800;422.00;0.50;8.46e+01;
1706;B1815-14;16.405;0.610;274.599025;-14.376864;0.291489;622.00;9.60;2.86e+02;
1707;J1818-1448;16.031;0.390;274.616292;-14.810556;0.281371;644.00;0.19;4.75e+00;
1708;J1818-1519;15.550;0.192;274.560833;-15.328611;0.939690;845.00;2.10;6.03e+01;
1709;J1818-1541;15.270;-0.063;274.656333;-15.695833;0.551134;690.00;1.00;2.29e+01;
1710;J1818-1556;15.087;-0.227;274.716458;-15.934444;0.952709;230.00;0.49;5.87e+00;
1711;J1819-0925;20.935;2.633;274.960592;-9.430528;0.852047;378.00;0.72;1.38e+02;
1712;J1819-1008;20.287;2.337;274.916608;-10.141111;0.301490;404.00;0.35;6.42e+01;
1713;J1819-1114;19.291;1.857;274.869917;-11.245278;0.294163;310.00;1.07;3.60e+01;
1714;J1819-1131;19.101;1.619;274.992292;-11.524722;1.388137;578.00;0.15;4.02e+01;
1715;J1819+1305;41.227;12.828;274.984275;13.087569;1.060364;64.81;1.10;1.80e+01;
1716;J1819-1318;17.497;0.829;274.931917;-13.311667;1.515696;35.10;0.16;1.05e-01;
1717;J1819-1408;16.797;0.394;274.986667;-14.133778;1.788490;1075.00;0.50;4.03e+01;
1718;J1819-1510;15.876;-0.086;274.973712;-15.172389;0.226539;421.70;0.60;1.02e+01;
1719;J1819-17;14.146;-0.904;274.875000;-17.083333;2.352135;67.00;0.14;4.95e-01;
1720;J1819-1717;13.991;-1.048;274.930833;-17.287778;0.393522;405.00;0.26;5.97e+00;
1721;B1818-04;25.457;4.733;275.219139;-4.460476;0.598082;84.44;9.30;7.59e+01;
1722;J1820-0509;24.777;4.516;275.094700;-5.160694;0.337321;104.00;0.25;2.77e+00;
1723;B1817-13;17.161;0.483;275.082331;-13.770910;0.921460;776.70;2.00;6.96e+01;
1724;J1820-1529;15.678;-0.406;275.170083;-15.497222;0.333243;768.50;0.83;2.24e+01;
1725;B1817-18;13.202;-1.720;275.162865;-18.300905;0.309905;436.00;1.50;2.96e+02;
1726;J1821+0155;31.244;7.504;275.412015;1.922776;0.033781;51.75;*;*;
1727;J1821-0256;26.839;5.372;275.292958;-2.944056;0.414111;84.00;0.19;1.90e+00;
1728;J1821-0331;26.393;4.978;275.436250;-3.520194;0.902316;171.50;0.20;1.14e+01;
1729;J1821-1419;16.815;-0.043;275.392917;-14.323889;1.656010;1123.00;0.20;7.52e+00;
1730;J1821-1432;16.628;-0.168;275.415737;-14.548111;1.915131;570.00;0.22;4.53e+00;
1731;J1821+1715;45.259;14.302;275.306262;17.263072;1.366682;60.28;*;*;
1732;J1821+4147;69.537;22.905;275.468107;41.784043;1.261857;40.67;*;*;
1733;J1822+0705;35.983;9.685;275.576841;7.088617;1.362817;62.20;*;*;
1734;J1822-0848;21.828;2.262;275.716083;-8.816389;0.834839;186.30;0.04;5.87e-01;
1735;J1822-0907;21.530;2.161;275.665833;-9.126667;0.974700;467.00;0.12;3.10e+01;
1736;J1822+1120;39.870;11.571;275.560833;11.348944;1.787037;95.20;*;*;
1737;J1822-1252;18.218;0.394;275.673750;-12.880278;2.071040;925.00;0.25;1.02e+01;
1738;B1820-14;17.252;-0.176;275.725178;-14.000667;0.214771;651.10;0.80;1.81e+01;
1739;J1822-1617;15.194;-1.189;275.652500;-16.293056;0.831156;647.00;0.20;4.42e+01;
1740;B1819-22;9.349;-4.373;275.745642;-22.941836;1.874269;121.20;3.80;4.04e+01;
1741;J1822-4209;351.883;-12.829;275.547317;-42.153050;0.456512;72.51;0.90;1.23e+01;
1742;J1823-0154;28.081;5.256;275.967275;-1.901270;0.759777;135.87;0.78;2.17e+01;
1743;B1821+05;34.987;8.859;275.879055;5.840086;0.752907;66.78;1.70;6.80e+00;
1744;B1820-11;19.767;0.946;275.917945;-11.253135;0.279829;428.59;3.20;9.23e+01;
1745;J1823-1126;19.568;0.935;275.832750;-11.434444;1.846534;607.00;0.51;4.38e+01;
1746;J1823-1347;17.488;-0.189;275.851042;-13.798333;0.617107;1044.00;0.41;1.41e+01;
1747;J1823-1526;16.033;-0.948;275.839250;-15.439444;1.625405;611.00;0.47;3.13e+01;
1748;J1823-1807;13.636;-2.164;275.790333;-18.125833;1.636792;330.00;0.39;4.02e+01;
1749;B1820-30A;2.788;-7.913;275.918696;-30.361146;0.005440;86.88;0.72;1.05e+02;
1750;B1820-30B;2.790;-7.917;275.923106;-30.361372;0.378596;87.01;0.07;1.02e+01;
1751;J1823-3021C;2.790;-7.915;275.921465;-30.360681;0.405936;86.88;*;*;
1752;J1823-3021D;2.787;-7.914;275.918880;-30.362128;0.003020;86.80;*;*;
1753;J1823-3021E;2.788;-7.913;275.918750;-30.361167;0.004394;91.40;*;*;
1754;J1823-3021F;2.788;-7.913;275.918750;-30.361167;0.004850;86.70;*;*;
1755;B1820-31;2.120;-8.273;275.944952;-31.113820;0.284054;50.24;5.60;1.42e+01;
1756;J1824-0127;28.588;5.231;276.222625;-1.464278;2.499468;58.00;0.59;2.06e+00;
1757;J1824-0132;28.525;5.188;276.231563;-1.540000;0.223729;79.00;0.12;1.15e+00;
1758;J1824+10;39.093;10.700;276.020833;10.283333;0.004070;60.00;*;*;
1759;B1821-11;19.809;0.741;276.123079;-11.311837;0.435759;603.00;1.30;4.71e+01;
1760;J1824-1159;19.253;0.324;276.233963;-11.998167;0.362492;463.40;0.70;1.39e+01;
1761;J1824-1350;17.614;-0.515;276.209088;-13.839167;1.396599;551.00;0.08;1.76e+00;
1762;J1824-1423;17.146;-0.796;276.239113;-14.384806;0.359394;428.30;0.80;1.66e+01;
1763;J1824-1500;16.512;-0.934;276.058750;-15.009167;0.412230;571.00;0.16;5.91e+00;
1764;B1821-19;12.279;-3.106;276.001969;-19.764333;0.189338;224.38;7.80;1.07e+02;
1765;J1824-2233;9.822;-4.435;276.043000;-22.553056;1.161743;156.50;0.22;4.66e+00;
1766;J1824-2328;9.037;-4.922;276.119333;-23.471389;1.505875;185.00;0.32;1.98e+01;
1767;B1821-24A;7.797;-5.578;276.133366;-24.869676;0.003054;119.89;2.30;6.96e+01;
1768;J1824-2452B;7.798;-5.580;276.136708;-24.869778;0.006547;119.50;*;*;
1769;J1824-2452C;7.798;-5.580;276.136708;-24.869778;0.004159;120.70;*;*;
1770;J1824-2452D;7.798;-5.580;276.136708;-24.869778;0.079832;119.50;*;*;
1771;J1824-2452E;7.798;-5.580;276.136708;-24.869778;0.005420;119.80;*;*;
1772;J1824-2452F;7.798;-5.580;276.136708;-24.869778;0.002451;123.80;*;*;
1773;J1824-2452G;7.798;-5.580;276.136708;-24.869778;0.005909;119.40;*;*;
1774;J1824-2452H;7.798;-5.580;276.136708;-24.869778;0.004629;121.50;*;*;
1775;J1824-2452I;7.798;-5.579;276.135542;-24.869056;0.003932;119.00;*;*;
1776;J1824-2452J;7.798;-5.580;276.136708;-24.869778;0.004039;119.20;*;*;
1777;J1824-2452K;7.798;-5.580;276.136708;-24.869778;0.004461;119.80;*;*;
1778;J1824-2452L;7.798;-5.580;276.136708;-24.869778;0.004100;119.00;*;*;
1779;J1824-2537;7.123;-5.918;276.127446;-25.621944;0.223320;158.50;*;*;
1780;B1822+00;30.001;5.856;276.313852;0.072139;0.778949;56.62;0.40;1.38e+00;
1781;J1825-0319;27.045;4.138;276.483138;-3.332658;0.004554;119.50;0.20;2.98e+00;
1782;B1822-09;21.449;1.324;276.377475;-9.589222;0.769021;19.38;10.20;9.18e-01;
1783;J1825-1108;20.047;0.641;276.326250;-11.148333;1.925872;121.00;0.13;9.83e-01;
1784;B1822-14;16.805;-1.001;276.262313;-14.781457;0.279187;352.23;2.90;5.72e+01;
1785;J1825-31;2.400;-8.658;276.491667;-31.038889;2.382000;120.00;*;*;
1786;J1825-33;0.309;-9.697;276.508333;-33.350000;1.271200;43.20;*;*;
1787;B1823-11;19.800;0.293;276.522803;-11.528785;2.093136;320.58;0.71;1.12e+01;
1788;J1826-1256;18.556;-0.377;276.535542;-12.942500;0.110224;*;*;*;
1789;B1823-13;18.001;-0.691;276.554896;-13.579667;0.101487;231.00;4.70;6.13e+01;
1790;J1826-1419;17.398;-1.142;276.676629;-14.322667;0.770620;160.00;*;*;
1791;J1826-1526;16.358;-1.553;276.552500;-15.434167;0.382073;530.00;0.46;1.02e+02;
1792;J1826-2415;8.553;-5.718;276.650108;-24.265139;0.004696;81.00;0.28;2.09e+00;
1793;J1827-0750;23.176;1.803;276.761396;-7.838667;0.270502;381.00;2.90;2.89e+02;
1794;J1827-0934;21.724;0.841;276.941183;-9.571222;0.512548;259.20;0.29;4.80e+00;
1795;B1824-10;21.286;0.798;276.772831;-9.978641;0.245757;430.00;2.20;5.57e+01;
1796;J1827-1446;17.077;-1.503;276.852500;-14.774444;0.499187;*;*;*;
1797;J1828-0611;24.780;2.279;277.086313;-6.197639;0.269415;363.20;1.50;2.20e+02;
1798;J1828+0625;36.065;8.016;277.116792;6.416806;0.003630;22.40;*;*;
1799;J1828-1007;21.324;0.424;277.126483;-10.119472;0.153197;302.60;0.21;3.38e+00;
1800;J1828-1057;20.587;0.025;277.138375;-10.957222;0.246328;249.00;0.33;4.40e+00;
1801;J1828-1101;20.495;0.042;277.078538;-11.030806;0.072052;605.00;2.30;5.23e+01;
1802;J1828-1336;18.254;-1.243;277.178542;-13.612500;0.860332;494.70;0.26;1.64e+01;
1803;J1828+1359;43.017;11.250;277.222242;13.993156;0.741640;56.00;*;*;
1804;J1828-2119;11.358;-4.734;277.089833;-21.332222;0.514523;268.00;0.38;1.23e+02;
1805;J1829+0000;30.460;4.817;277.446417;0.002361;0.199147;114.00;0.54;9.85e+00;
1806;J1829-0734;23.647;1.478;277.272375;-7.572778;0.318401;316.80;0.45;1.67e+01;
1807;J1829-1011;21.329;0.262;277.275250;-10.190278;0.829166;610.00;0.25;6.10e+00;
1808;B1826-17;14.604;-3.418;277.429738;-17.851083;0.307133;217.11;11.00;3.88e+02;
1809;J1829+2456;53.343;15.612;277.394445;24.938387;0.041010;13.80;*;*;
1810;J1830-0052;29.755;4.251;277.627917;-0.881667;0.345698;220.40;0.04;4.20e+00;
1811;J1830-0131;29.156;3.994;277.581717;-1.530028;0.152512;95.70;0.35;4.29e+00;
1812;J1830-10;21.036;-0.169;277.525000;-10.650000;0.245260;203.00;0.10;1.17e+00;
1813;B1828-11;20.812;-0.478;277.698196;-10.991091;0.405043;159.70;1.50;1.49e+01;
1814;J1830-1313;18.824;-1.490;277.674917;-13.221167;0.747188;537.00;0.26;4.15e+01;
1815;J1830-1414;17.839;-1.813;277.501458;-14.243611;0.771493;393.60;0.10;1.02e+01;
1816;J1831-0823;23.211;0.548;277.901392;-8.389972;0.612133;245.90;1.00;1.51e+01;
1817;J1831-0952;21.897;-0.128;277.892933;-9.867139;0.067267;247.00;0.35;4.74e+00;
1818;J1831-1223;19.618;-1.217;277.803458;-12.391944;2.857941;342.00;1.20;2.86e+01;
1819;J1831-1329;18.716;-1.884;277.983167;-13.498889;2.165679;338.00;0.50;1.99e+01;
1820;J1831-1423;17.870;-2.201;277.871250;-14.396111;0.507945;352.00;0.19;1.95e+01;
1821;J1832+0029;31.247;4.360;278.211250;0.490833;0.533917;28.30;0.14;1.51e-01;
1822;J1832-0644;24.806;1.070;278.177792;-6.733833;0.744295;578.00;0.70;7.53e+01;
1823;B1829-08;23.272;0.298;278.154250;-8.451056;0.647338;300.87;4.00;1.08e+02;
1824;J1832-0836;23.109;0.257;278.114970;-8.615283;0.002719;28.19;1.18;7.37e+00;
1825;B1829-10;21.587;-0.597;278.170278;-10.359104;0.330354;475.70;1.90;4.18e+01;
1826;J1832+27;56.479;16.252;278.041667;27.966667;0.631800;46.00;*;*;
1827;J1832-28;5.142;-8.897;278.125000;-28.716667;0.199300;127.00;*;*;
1828;J1833-0209;28.918;3.094;278.272546;-2.154556;0.291931;325.40;0.06;1.07e+01;
1829;B1831-03;27.657;2.272;278.424560;-3.651183;0.686733;234.54;2.80;1.75e+01;
1830;J1833-0556;25.623;1.232;278.412000;-5.934722;1.521545;461.00;0.20;1.76e+01;
1831;J1833-0559;25.514;1.321;278.281667;-5.990278;0.483459;353.00;0.60;3.05e+01;
1832;B1830-08;23.386;0.063;278.417917;-8.458679;0.085284;410.95;6.90;1.40e+02;
1833;J1833-1034;21.501;-0.885;278.389875;-10.568750;0.061884;169.50;0.07;1.19e+00;
1834;J1833-1055;21.231;-1.140;278.493333;-10.925278;0.633640;543.00;0.50;2.96e+01;
1835;B1828-60;334.827;-21.195;278.311667;-60.384444;1.889436;35.00;*;*;
1836;B1831-00;30.812;3.732;278.571900;-0.181467;0.520954;88.65;0.29;3.25e+00;
1837;J1834-0031;30.570;3.449;278.712888;-0.526194;0.329532;155.10;0.17;3.72e+00;
1838;B1831-04;27.042;1.749;278.606678;-4.437733;0.290108;79.31;5.00;3.10e+01;
1839;J1834-0602;25.640;0.965;278.658208;-6.043056;0.487914;445.00;0.80;3.22e+01;
1840;J1834-0633;25.173;0.763;278.621875;-6.550306;0.317315;707.00;0.28;1.95e+01;
1841;J1834-0731;24.288;0.366;278.566667;-7.518611;0.512980;294.00;1.30;2.19e+01;
1842;J1834-0742;24.151;0.223;278.630500;-7.705722;0.788354;552.00;0.35;8.44e+00;
1843;J1834-0812;23.709;0.001;278.624167;-8.200000;0.491142;1020.00;*;*;
1844;J1834-0845;23.250;-0.341;278.717158;-8.765561;2.482302;*;*;*;
1845;J1834-09;22.789;-0.505;278.650000;-9.250000;0.512327;529.00;0.17;4.00e+00;
1846;J1834+10;40.638;8.608;278.612500;10.733333;1.172719;78.48;*;*;
1847;J1834-1202;20.287;-1.743;278.596333;-12.040667;0.610259;342.40;0.70;2.62e+01;
1848;J1834-1710;15.768;-4.206;278.722504;-17.180556;0.358306;123.80;0.70;8.14e+00;
1849;J1834-1855;14.189;-4.977;278.691417;-18.933056;1.465656;185.20;0.39;2.57e+01;
1850;J1835-0114;29.990;3.007;278.841325;-1.242669;0.005116;98.00;0.10;1.19e+00;
1851;J1835-0349;27.681;1.858;278.803942;-3.819417;0.841865;269.60;0.16;4.86e+00;
1852;J1835-0522;26.296;1.164;278.783833;-5.368889;1.087749;456.00;0.23;1.78e+01;
1853;B1832-06;25.093;0.552;278.773174;-6.718433;0.305830;467.90;2.30;5.84e+01;
1854;J1835-0847;23.331;-0.548;278.940500;-8.788889;0.846494;850.00;0.40;1.51e+01;
1855;J1835-0924;22.767;-0.804;278.908417;-9.407500;0.859192;471.00;0.55;1.40e+01;
1856;J1835-09242;22.739;-0.744;278.840925;-9.404417;0.235249;500.00;*;*;
1857;J1835-0928;22.684;-0.774;278.842583;-9.467222;0.621734;450.00;*;*;
1858;J1835-0944;22.486;-0.989;278.944417;-9.741389;0.145347;276.20;0.60;1.07e+01;
1859;J1835-0946;22.451;-0.999;278.936917;-9.777222;0.379536;193.30;0.18;2.37e+00;
1860;J1835-1020;21.980;-1.302;278.989910;-10.334583;0.302450;113.70;1.90;1.57e+01;
1861;J1835-1106;21.222;-1.512;278.826196;-11.104194;0.165907;132.68;2.50;2.50e+01;
1862;J1835-1548;17.094;-3.784;278.959708;-15.810556;0.670486;327.00;0.06;2.30e+01;
1863;J1835-3259A;1.532;-11.371;278.933333;-32.990278;0.003889;63.35;*;*;
1864;B1834-04;27.167;1.130;279.215793;-4.610466;0.354237;231.50;2.00;3.80e+01;
1865;J1836-0517;26.510;0.915;279.105000;-5.293056;0.457245;564.00;0.15;1.04e+01;
1866;B1834-10;22.263;-1.415;279.224691;-10.135653;0.562711;316.98;4.80;1.37e+02;
1867;J1836-11;21.153;-1.768;279.025000;-11.283333;0.496193;326.00;0.12;4.42e+00;
1868;J1836-1324;19.348;-2.910;279.217863;-13.409333;0.178756;157.33;0.10;1.32e+00;
1869;J1836-2354A;9.886;-7.561;279.106022;-23.914553;0.003354;89.11;0.20;2.05e+00;
1870;J1836-2354B;9.890;-7.554;279.101463;-23.907972;0.003232;93.30;0.04;4.10e-01;
1871;J1836+5925;88.875;24.999;279.056975;59.425042;0.173264;*;*;*;
1872;J1837-0045;30.675;2.749;279.383975;-0.752956;0.617037;86.98;0.50;4.93e+00;
1873;J1837+0053;32.129;3.511;279.368542;0.886944;0.473513;124.00;0.34;6.14e+00;
1874;J1837-0559;26.001;0.379;279.348596;-5.991194;0.201063;319.50;0.58;1.08e+01;
1875;J1837-0604;25.960;0.265;279.431458;-6.080278;0.096294;459.30;0.75;1.71e+01;
1876;B1834-06;25.191;0.002;279.311043;-6.883921;1.905809;316.10;3.50;6.00e+01;
1877;J1837-0822;23.918;-0.772;279.415225;-8.370111;1.099196;506.00;0.20;5.49e+00;
1878;J1837+1221;42.411;8.738;279.279667;12.365000;1.963532;100.60;0.50;2.18e+01;
1879;J1837-1243;19.983;-2.662;279.289208;-12.732222;1.876019;300.00;0.17;1.16e+01;
1880;J1837-1837;14.807;-5.498;279.476042;-18.618889;0.618358;100.74;0.40;4.17e+00;
1881;J1838-01;30.550;2.414;279.625000;-1.016667;0.183295;320.40;0.30;1.82e+01;
1882;J1838-0107;30.467;2.327;279.664263;-1.130178;0.444426;268.90;0.05;1.86e+00;
1883;J1838-0453;27.070;0.709;279.546625;-4.889722;0.380831;617.20;0.40;1.76e+01;
1884;J1838-0537;26.508;0.209;279.733417;-5.619167;0.145708;*;*;*;
1885;J1838-0549;26.295;0.183;279.658708;-5.820000;0.235303;276.60;0.42;6.92e+00;
1886;J1838-0624;25.792;-0.140;279.715750;-6.415000;0.927178;424.00;0.16;3.30e+00;
1887;J1838-0655;25.246;-0.196;279.513042;-6.925944;0.070498;*;*;*;
1888;J1838-1046;21.862;-2.049;279.610333;-10.782500;1.218354;208.00;0.50;8.45e+00;
1889;J1838+1523;45.347;9.694;279.694917;15.390389;0.549161;68.26;*;*;
1890;J1838+1650;46.667;10.331;279.679425;16.837792;1.901967;32.95;*;*;
1891;J1838-1849;14.686;-5.734;279.640792;-18.833056;0.488242;169.90;0.40;2.82e+01;
1892;J1839-0141;30.014;1.965;279.779103;-1.698889;0.933266;293.20;*;*;
1893;J1839-0223;29.500;1.461;279.991800;-2.385972;1.266790;330.00;0.11;4.08e+00;
1894;J1839-0321;28.601;1.095;279.906313;-3.352917;0.238778;452.60;0.27;1.68e+01;
1895;J1839-0332;28.462;0.934;279.985763;-3.549611;2.675682;195.10;*;*;
1896;J1839-0402;28.016;0.730;279.962750;-4.040250;0.520940;242.00;0.21;3.83e+00;
1897;J1839-0436;27.407;0.654;279.750267;-4.615972;0.149461;292.70;0.23;4.62e+00;
1898;J1839-0459;27.147;0.321;279.927579;-4.999667;0.585319;243.00;0.30;4.75e+00;
1899;J1839-0627;25.807;-0.266;279.835250;-6.459444;0.484914;88.50;0.29;1.75e+00;
1900;J1839-0643;25.547;-0.350;279.790846;-6.729222;0.449548;497.90;1.60;3.72e+01;
1901;J1839-0905;23.533;-1.591;279.972742;-9.087444;0.418969;344.50;0.22;1.02e+01;
1902;J1839-1238;20.347;-3.180;279.932117;-12.644639;1.911428;169.80;0.37;5.86e+00;
1903;J1840+0214;33.696;3.443;280.142029;2.248528;0.797478;182.40;0.07;2.40e+00;
1904;J1840-0445;27.486;0.203;280.189583;-4.752222;0.422316;379.00;0.37;7.69e+00;
1905;J1840-0559;26.345;-0.281;280.096583;-5.987833;0.859368;321.70;0.31;5.57e+00;
1906;J1840-0626;25.933;-0.461;280.067958;-6.437611;1.893353;748.00;0.16;5.25e+00;
1907;J1840-0643;25.660;-0.570;280.039333;-6.729722;0.035578;500.00;1.20;3.01e+01;
1908;J1840-0753;24.698;-1.242;280.198333;-7.892222;0.437869;691.00;0.37;7.54e+01;
1909;J1840-0809;24.441;-1.308;280.139017;-8.150917;0.955672;349.80;2.50;8.24e+01;
1910;J1840-0815;24.314;-1.283;280.057396;-8.252944;1.096440;233.20;1.90;3.35e+01;
